roomNumber;dayOfWeek;block;capacity;floor;resourceId;detailCodes
R-008A;saturday;C;25;;R-008A_saturday_C;AUDA,DATA,DELT,TMAN,TMTC
R-008A;sunday;C;25;;R-008A_sunday_C;AUDA,DATA,DELT,TMAN,TMTC
R-008A;tuesday;C;25;;R-008A_tuesday_C;AUDA,DATA,DELT,TMAN,TMTC
R-008A;wednesday;C;25;;R-008A_wednesday_C;AUDA,DATA,DELT,TMAN,TMTC
R-008A;monday;D;25;;R-008A_monday_D;AUDA,DATA,DELT,TMAN,TMTC
R-008A;saturday;D;25;;R-008A_saturday_D;AUDA,DATA,DELT,TMAN,TMTC
R-008A;sunday;D;25;;R-008A_sunday_D;AUDA,DATA,DELT,TMAN,TMTC
R-008A;thursday;D;25;;R-008A_thursday_D;AUDA,DATA,DELT,TMAN,TMTC
R-008A;tuesday;D;25;;R-008A_tuesday_D;AUDA,DATA,DELT,TMAN,TMTC
R-008A;wednesday;D;25;;R-008A_wednesday_D;AUDA,DATA,DELT,TMAN,TMTC
R-008A;monday;E;25;;R-008A_monday_E;AUDA,DATA,DELT,TMAN,TMTC
R-008A;saturday;E;25;;R-008A_saturday_E;AUDA,DATA,DELT,TMAN,TMTC
R-008A;sunday;E;25;;R-008A_sunday_E;AUDA,DATA,DELT,TMAN,TMTC
R-008A;thursday;E;25;;R-008A_thursday_E;AUDA,DATA,DELT,TMAN,TMTC
R-008A;tuesday;E;25;;R-008A_tuesday_E;AUDA,DATA,DELT,TMAN,TMTC
R-008A;wednesday;E;25;;R-008A_wednesday_E;AUDA,DATA,DELT,TMAN,TMTC
R-008A;friday;F;25;;R-008A_friday_F;AUDA,DATA,DELT,TMAN,TMTC
R-008A;monday;F;25;;R-008A_monday_F;AUDA,DATA,DELT,TMAN,TMTC
R-008A;saturday;F;25;;R-008A_saturday_F;AUDA,DATA,DELT,TMAN,TMTC
R-008A;sunday;F;25;;R-008A_sunday_F;AUDA,DATA,DELT,TMAN,TMTC
R-008A;thursday;F;25;;R-008A_thursday_F;AUDA,DATA,DELT,TMAN,TMTC
R-008A;tuesday;F;25;;R-008A_tuesday_F;AUDA,DATA,DELT,TMAN,TMTC
R-008A;wednesday;F;25;;R-008A_wednesday_F;AUDA,DATA,DELT,TMAN,TMTC
R-008A;friday;G;25;;R-008A_friday_G;AUDA,DATA,DELT,TMAN,TMTC
R-008A;monday;G;25;;R-008A_monday_G;AUDA,DATA,DELT,TMAN,TMTC
R-008A;saturday;G;25;;R-008A_saturday_G;AUDA,DATA,DELT,TMAN,TMTC
R-008A;sunday;G;25;;R-008A_sunday_G;AUDA,DATA,DELT,TMAN,TMTC
R-008A;thursday;G;25;;R-008A_thursday_G;AUDA,DATA,DELT,TMAN,TMTC
R-008A;tuesday;G;25;;R-008A_tuesday_G;AUDA,DATA,DELT,TMAN,TMTC
R-008A;wednesday;G;25;;R-008A_wednesday_G;AUDA,DATA,DELT,TMAN,TMTC
R-008B;friday;A;25;;R-008B_friday_A;AUDA,DATA,DELT,TMAN,TMTC
R-008B;monday;A;25;;R-008B_monday_A;AUDA,DATA,DELT,TMAN,TMTC
R-008B;saturday;A;25;;R-008B_saturday_A;AUDA,DATA,DELT,TMAN,TMTC
R-008B;sunday;A;25;;R-008B_sunday_A;AUDA,DATA,DELT,TMAN,TMTC
R-008B;thursday;A;25;;R-008B_thursday_A;AUDA,DATA,DELT,TMAN,TMTC
R-008B;tuesday;A;25;;R-008B_tuesday_A;AUDA,DATA,DELT,TMAN,TMTC
R-008B;wednesday;A;25;;R-008B_wednesday_A;AUDA,DATA,DELT,TMAN,TMTC
R-008B;friday;B;25;;R-008B_friday_B;AUDA,DATA,DELT,TMAN,TMTC
R-008B;monday;B;25;;R-008B_monday_B;AUDA,DATA,DELT,TMAN,TMTC
R-008B;saturday;B;25;;R-008B_saturday_B;AUDA,DATA,DELT,TMAN,TMTC
R-008B;sunday;B;25;;R-008B_sunday_B;AUDA,DATA,DELT,TMAN,TMTC
R-008B;thursday;B;25;;R-008B_thursday_B;AUDA,DATA,DELT,TMAN,TMTC
R-008B;tuesday;B;25;;R-008B_tuesday_B;AUDA,DATA,DELT,TMAN,TMTC
R-008B;wednesday;B;25;;R-008B_wednesday_B;AUDA,DATA,DELT,TMAN,TMTC
R-008B;friday;C;25;;R-008B_friday_C;AUDA,DATA,DELT,TMAN,TMTC
R-008B;monday;C;25;;R-008B_monday_C;AUDA,DATA,DELT,TMAN,TMTC
R-008B;saturday;C;25;;R-008B_saturday_C;AUDA,DATA,DELT,TMAN,TMTC
R-008B;sunday;C;25;;R-008B_sunday_C;AUDA,DATA,DELT,TMAN,TMTC
R-008B;tuesday;C;25;;R-008B_tuesday_C;AUDA,DATA,DELT,TMAN,TMTC
R-008B;wednesday;C;25;;R-008B_wednesday_C;AUDA,DATA,DELT,TMAN,TMTC
R-008B;monday;D;25;;R-008B_monday_D;AUDA,DATA,DELT,TMAN,TMTC
R-008B;saturday;D;25;;R-008B_saturday_D;AUDA,DATA,DELT,TMAN,TMTC
R-008B;sunday;D;25;;R-008B_sunday_D;AUDA,DATA,DELT,TMAN,TMTC
R-008B;thursday;D;25;;R-008B_thursday_D;AUDA,DATA,DELT,TMAN,TMTC
R-008B;tuesday;D;25;;R-008B_tuesday_D;AUDA,DATA,DELT,TMAN,TMTC
R-008B;wednesday;D;25;;R-008B_wednesday_D;AUDA,DATA,DELT,TMAN,TMTC
R-008B;monday;E;25;;R-008B_monday_E;AUDA,DATA,DELT,TMAN,TMTC
R-008B;saturday;E;25;;R-008B_saturday_E;AUDA,DATA,DELT,TMAN,TMTC
R-008B;sunday;E;25;;R-008B_sunday_E;AUDA,DATA,DELT,TMAN,TMTC
R-008B;thursday;E;25;;R-008B_thursday_E;AUDA,DATA,DELT,TMAN,TMTC
R-008B;tuesday;E;25;;R-008B_tuesday_E;AUDA,DATA,DELT,TMAN,TMTC
R-008B;wednesday;E;25;;R-008B_wednesday_E;AUDA,DATA,DELT,TMAN,TMTC
R-008B;friday;F;25;;R-008B_friday_F;AUDA,DATA,DELT,TMAN,TMTC
R-008B;monday;F;25;;R-008B_monday_F;AUDA,DATA,DELT,TMAN,TMTC
R-008B;saturday;F;25;;R-008B_saturday_F;AUDA,DATA,DELT,TMAN,TMTC
R-008B;sunday;F;25;;R-008B_sunday_F;AUDA,DATA,DELT,TMAN,TMTC
R-008B;thursday;F;25;;R-008B_thursday_F;AUDA,DATA,DELT,TMAN,TMTC
R-008B;tuesday;F;25;;R-008B_tuesday_F;AUDA,DATA,DELT,TMAN,TMTC
R-008B;wednesday;F;25;;R-008B_wednesday_F;AUDA,DATA,DELT,TMAN,TMTC
R-008B;friday;G;25;;R-008B_friday_G;AUDA,DATA,DELT,TMAN,TMTC
R-008B;monday;G;25;;R-008B_monday_G;AUDA,DATA,DELT,TMAN,TMTC
R-008B;saturday;G;25;;R-008B_saturday_G;AUDA,DATA,DELT,TMAN,TMTC
R-008B;sunday;G;25;;R-008B_sunday_G;AUDA,DATA,DELT,TMAN,TMTC
R-008B;thursday;G;25;;R-008B_thursday_G;AUDA,DATA,DELT,TMAN,TMTC
R-008B;tuesday;G;25;;R-008B_tuesday_G;AUDA,DATA,DELT,TMAN,TMTC
R-008B;wednesday;G;25;;R-008B_wednesday_G;AUDA,DATA,DELT,TMAN,TMTC
R-009;friday;A;45;;R-009_friday_A;AUDA,DATA,DELT,TAUT,TMTC
R-009;monday;A;45;;R-009_monday_A;AUDA,DATA,DELT,TAUT,TMTC
R-009;saturday;A;45;;R-009_saturday_A;AUDA,DATA,DELT,TAUT,TMTC
R-009;sunday;A;45;;R-009_sunday_A;AUDA,DATA,DELT,TAUT,TMTC
R-009;thursday;A;45;;R-009_thursday_A;AUDA,DATA,DELT,TAUT,TMTC
R-009;tuesday;A;45;;R-009_tuesday_A;AUDA,DATA,DELT,TAUT,TMTC
R-009;wednesday;A;45;;R-009_wednesday_A;AUDA,DATA,DELT,TAUT,TMTC
R-009;friday;B;45;;R-009_friday_B;AUDA,DATA,DELT,TAUT,TMTC
R-009;monday;B;45;;R-009_monday_B;AUDA,DATA,DELT,TAUT,TMTC
R-009;sunday;B;45;;R-009_sunday_B;AUDA,DATA,DELT,TAUT,TMTC
R-009;thursday;B;45;;R-009_thursday_B;AUDA,DATA,DELT,TAUT,TMTC
R-009;tuesday;B;45;;R-009_tuesday_B;AUDA,DATA,DELT,TAUT,TMTC
R-009;wednesday;B;45;;R-009_wednesday_B;AUDA,DATA,DELT,TAUT,TMTC
R-009;friday;C;45;;R-009_friday_C;AUDA,DATA,DELT,TAUT,TMTC
R-009;monday;C;45;;R-009_monday_C;AUDA,DATA,DELT,TAUT,TMTC
R-009;sunday;C;45;;R-009_sunday_C;AUDA,DATA,DELT,TAUT,TMTC
R-009;tuesday;C;45;;R-009_tuesday_C;AUDA,DATA,DELT,TAUT,TMTC
R-009;wednesday;C;45;;R-009_wednesday_C;AUDA,DATA,DELT,TAUT,TMTC
R-009;monday;D;45;;R-009_monday_D;AUDA,DATA,DELT,TAUT,TMTC
R-009;saturday;D;45;;R-009_saturday_D;AUDA,DATA,DELT,TAUT,TMTC
R-009;sunday;D;45;;R-009_sunday_D;AUDA,DATA,DELT,TAUT,TMTC
R-009;thursday;D;45;;R-009_thursday_D;AUDA,DATA,DELT,TAUT,TMTC
R-009;tuesday;D;45;;R-009_tuesday_D;AUDA,DATA,DELT,TAUT,TMTC
R-009;wednesday;D;45;;R-009_wednesday_D;AUDA,DATA,DELT,TAUT,TMTC
R-009;monday;E;45;;R-009_monday_E;AUDA,DATA,DELT,TAUT,TMTC
R-009;saturday;E;45;;R-009_saturday_E;AUDA,DATA,DELT,TAUT,TMTC
R-009;sunday;E;45;;R-009_sunday_E;AUDA,DATA,DELT,TAUT,TMTC
R-009;thursday;E;45;;R-009_thursday_E;AUDA,DATA,DELT,TAUT,TMTC
R-009;tuesday;E;45;;R-009_tuesday_E;AUDA,DATA,DELT,TAUT,TMTC
R-009;wednesday;E;45;;R-009_wednesday_E;AUDA,DATA,DELT,TAUT,TMTC
R-009;friday;F;45;;R-009_friday_F;AUDA,DATA,DELT,TAUT,TMTC
R-009;monday;F;45;;R-009_monday_F;AUDA,DATA,DELT,TAUT,TMTC
R-009;saturday;F;45;;R-009_saturday_F;AUDA,DATA,DELT,TAUT,TMTC
R-009;sunday;F;45;;R-009_sunday_F;AUDA,DATA,DELT,TAUT,TMTC
R-009;thursday;F;45;;R-009_thursday_F;AUDA,DATA,DELT,TAUT,TMTC
R-009;tuesday;F;45;;R-009_tuesday_F;AUDA,DATA,DELT,TAUT,TMTC
R-009;wednesday;F;45;;R-009_wednesday_F;AUDA,DATA,DELT,TAUT,TMTC
R-009;friday;G;45;;R-009_friday_G;AUDA,DATA,DELT,TAUT,TMTC
R-009;monday;G;45;;R-009_monday_G;AUDA,DATA,DELT,TAUT,TMTC
R-009;saturday;G;45;;R-009_saturday_G;AUDA,DATA,DELT,TAUT,TMTC
R-009;sunday;G;45;;R-009_sunday_G;AUDA,DATA,DELT,TAUT,TMTC
R-009;thursday;G;45;;R-009_thursday_G;AUDA,DATA,DELT,TAUT,TMTC
R-009;tuesday;G;45;;R-009_tuesday_G;AUDA,DATA,DELT,TAUT,TMTC
R-009;wednesday;G;45;;R-009_wednesday_G;AUDA,DATA,DELT,TAUT,TMTC
R-010;friday;A;45;;R-010_friday_A;AUDA,DATA,DELT,TAUT,TMSU
R-010;monday;A;45;;R-010_monday_A;AUDA,DATA,DELT,TAUT,TMSU
R-010;saturday;A;45;;R-010_saturday_A;AUDA,DATA,DELT,TAUT,TMSU
R-010;sunday;A;45;;R-010_sunday_A;AUDA,DATA,DELT,TAUT,TMSU
R-010;thursday;A;45;;R-010_thursday_A;AUDA,DATA,DELT,TAUT,TMSU
R-010;tuesday;A;45;;R-010_tuesday_A;AUDA,DATA,DELT,TAUT,TMSU
R-010;wednesday;A;45;;R-010_wednesday_A;AUDA,DATA,DELT,TAUT,TMSU
R-010;friday;B;45;;R-010_friday_B;AUDA,DATA,DELT,TAUT,TMSU
R-010;monday;B;45;;R-010_monday_B;AUDA,DATA,DELT,TAUT,TMSU
R-010;sunday;B;45;;R-010_sunday_B;AUDA,DATA,DELT,TAUT,TMSU
R-010;thursday;B;45;;R-010_thursday_B;AUDA,DATA,DELT,TAUT,TMSU
R-010;tuesday;B;45;;R-010_tuesday_B;AUDA,DATA,DELT,TAUT,TMSU
R-010;wednesday;B;45;;R-010_wednesday_B;AUDA,DATA,DELT,TAUT,TMSU
R-010;friday;C;45;;R-010_friday_C;AUDA,DATA,DELT,TAUT,TMSU
R-010;monday;C;45;;R-010_monday_C;AUDA,DATA,DELT,TAUT,TMSU
R-010;sunday;C;45;;R-010_sunday_C;AUDA,DATA,DELT,TAUT,TMSU
R-010;tuesday;C;45;;R-010_tuesday_C;AUDA,DATA,DELT,TAUT,TMSU
R-010;wednesday;C;45;;R-010_wednesday_C;AUDA,DATA,DELT,TAUT,TMSU
R-010;monday;D;45;;R-010_monday_D;AUDA,DATA,DELT,TAUT,TMSU
R-010;saturday;D;45;;R-010_saturday_D;AUDA,DATA,DELT,TAUT,TMSU
R-010;sunday;D;45;;R-010_sunday_D;AUDA,DATA,DELT,TAUT,TMSU
R-010;thursday;D;45;;R-010_thursday_D;AUDA,DATA,DELT,TAUT,TMSU
R-010;tuesday;D;45;;R-010_tuesday_D;AUDA,DATA,DELT,TAUT,TMSU
R-010;wednesday;D;45;;R-010_wednesday_D;AUDA,DATA,DELT,TAUT,TMSU
R-010;monday;E;45;;R-010_monday_E;AUDA,DATA,DELT,TAUT,TMSU
R-010;saturday;E;45;;R-010_saturday_E;AUDA,DATA,DELT,TAUT,TMSU
R-010;sunday;E;45;;R-010_sunday_E;AUDA,DATA,DELT,TAUT,TMSU
R-010;thursday;E;45;;R-010_thursday_E;AUDA,DATA,DELT,TAUT,TMSU
R-010;tuesday;E;45;;R-010_tuesday_E;AUDA,DATA,DELT,TAUT,TMSU
R-010;wednesday;E;45;;R-010_wednesday_E;AUDA,DATA,DELT,TAUT,TMSU
R-010;friday;F;45;;R-010_friday_F;AUDA,DATA,DELT,TAUT,TMSU
R-010;monday;F;45;;R-010_monday_F;AUDA,DATA,DELT,TAUT,TMSU
R-010;saturday;F;45;;R-010_saturday_F;AUDA,DATA,DELT,TAUT,TMSU
R-010;sunday;F;45;;R-010_sunday_F;AUDA,DATA,DELT,TAUT,TMSU
R-010;thursday;F;45;;R-010_thursday_F;AUDA,DATA,DELT,TAUT,TMSU
R-010;tuesday;F;45;;R-010_tuesday_F;AUDA,DATA,DELT,TAUT,TMSU
R-010;wednesday;F;45;;R-010_wednesday_F;AUDA,DATA,DELT,TAUT,TMSU
R-010;friday;G;45;;R-010_friday_G;AUDA,DATA,DELT,TAUT,TMSU
R-010;monday;G;45;;R-010_monday_G;AUDA,DATA,DELT,TAUT,TMSU
R-010;saturday;G;45;;R-010_saturday_G;AUDA,DATA,DELT,TAUT,TMSU
R-010;sunday;G;45;;R-010_sunday_G;AUDA,DATA,DELT,TAUT,TMSU
R-010;thursday;G;45;;R-010_thursday_G;AUDA,DATA,DELT,TAUT,TMSU
R-010;tuesday;G;45;;R-010_tuesday_G;AUDA,DATA,DELT,TAUT,TMSU
R-010;wednesday;G;45;;R-010_wednesday_G;AUDA,DATA,DELT,TAUT,TMSU
R-011;friday;A;80;;R-011_friday_A;AUDA,DATA,TAUT,TMSU
R-011;monday;A;80;;R-011_monday_A;AUDA,DATA,TAUT,TMSU
R-011;saturday;A;80;;R-011_saturday_A;AUDA,DATA,TAUT,TMSU
R-011;sunday;A;80;;R-011_sunday_A;AUDA,DATA,TAUT,TMSU
R-011;thursday;A;80;;R-011_thursday_A;AUDA,DATA,TAUT,TMSU
R-011;tuesday;A;80;;R-011_tuesday_A;AUDA,DATA,TAUT,TMSU
R-011;wednesday;A;80;;R-011_wednesday_A;AUDA,DATA,TAUT,TMSU
R-011;friday;B;80;;R-011_friday_B;AUDA,DATA,TAUT,TMSU
R-011;monday;B;80;;R-011_monday_B;AUDA,DATA,TAUT,TMSU
R-011;sunday;B;80;;R-011_sunday_B;AUDA,DATA,TAUT,TMSU
R-011;thursday;B;80;;R-011_thursday_B;AUDA,DATA,TAUT,TMSU
R-011;tuesday;B;80;;R-011_tuesday_B;AUDA,DATA,TAUT,TMSU
R-011;wednesday;B;80;;R-011_wednesday_B;AUDA,DATA,TAUT,TMSU
R-011;friday;C;80;;R-011_friday_C;AUDA,DATA,TAUT,TMSU
R-011;monday;C;80;;R-011_monday_C;AUDA,DATA,TAUT,TMSU
R-011;sunday;C;80;;R-011_sunday_C;AUDA,DATA,TAUT,TMSU
R-011;tuesday;C;80;;R-011_tuesday_C;AUDA,DATA,TAUT,TMSU
R-011;wednesday;C;80;;R-011_wednesday_C;AUDA,DATA,TAUT,TMSU
R-011;friday;D;80;;R-011_friday_D;AUDA,DATA,TAUT,TMSU
R-011;monday;D;80;;R-011_monday_D;AUDA,DATA,TAUT,TMSU
R-011;saturday;D;80;;R-011_saturday_D;AUDA,DATA,TAUT,TMSU
R-011;sunday;D;80;;R-011_sunday_D;AUDA,DATA,TAUT,TMSU
R-011;thursday;D;80;;R-011_thursday_D;AUDA,DATA,TAUT,TMSU
R-011;tuesday;D;80;;R-011_tuesday_D;AUDA,DATA,TAUT,TMSU
R-011;wednesday;D;80;;R-011_wednesday_D;AUDA,DATA,TAUT,TMSU
R-011;friday;E;80;;R-011_friday_E;AUDA,DATA,TAUT,TMSU
R-011;monday;E;80;;R-011_monday_E;AUDA,DATA,TAUT,TMSU
R-011;saturday;E;80;;R-011_saturday_E;AUDA,DATA,TAUT,TMSU
R-011;sunday;E;80;;R-011_sunday_E;AUDA,DATA,TAUT,TMSU
R-011;thursday;E;80;;R-011_thursday_E;AUDA,DATA,TAUT,TMSU
R-011;tuesday;E;80;;R-011_tuesday_E;AUDA,DATA,TAUT,TMSU
R-011;wednesday;E;80;;R-011_wednesday_E;AUDA,DATA,TAUT,TMSU
R-011;friday;F;80;;R-011_friday_F;AUDA,DATA,TAUT,TMSU
R-011;monday;F;80;;R-011_monday_F;AUDA,DATA,TAUT,TMSU
R-011;saturday;F;80;;R-011_saturday_F;AUDA,DATA,TAUT,TMSU
R-011;sunday;F;80;;R-011_sunday_F;AUDA,DATA,TAUT,TMSU
R-011;thursday;F;80;;R-011_thursday_F;AUDA,DATA,TAUT,TMSU
R-011;tuesday;F;80;;R-011_tuesday_F;AUDA,DATA,TAUT,TMSU
R-011;wednesday;F;80;;R-011_wednesday_F;AUDA,DATA,TAUT,TMSU
R-011;friday;G;80;;R-011_friday_G;AUDA,DATA,TAUT,TMSU
R-011;monday;G;80;;R-011_monday_G;AUDA,DATA,TAUT,TMSU
R-011;saturday;G;80;;R-011_saturday_G;AUDA,DATA,TAUT,TMSU
R-011;sunday;G;80;;R-011_sunday_G;AUDA,DATA,TAUT,TMSU
R-011;thursday;G;80;;R-011_thursday_G;AUDA,DATA,TAUT,TMSU
R-011;tuesday;G;80;;R-011_tuesday_G;AUDA,DATA,TAUT,TMSU
R-011;wednesday;G;80;;R-011_wednesday_G;AUDA,DATA,TAUT,TMSU
R-012;friday;A;65;;R-012_friday_A;AUDA,DATA,TAUT,TMMR
R-012;monday;A;65;;R-012_monday_A;AUDA,DATA,TAUT,TMMR
R-012;saturday;A;65;;R-012_saturday_A;AUDA,DATA,TAUT,TMMR
R-012;sunday;A;65;;R-012_sunday_A;AUDA,DATA,TAUT,TMMR
R-012;thursday;A;65;;R-012_thursday_A;AUDA,DATA,TAUT,TMMR
R-012;tuesday;A;65;;R-012_tuesday_A;AUDA,DATA,TAUT,TMMR
R-012;wednesday;A;65;;R-012_wednesday_A;AUDA,DATA,TAUT,TMMR
R-012;friday;B;65;;R-012_friday_B;AUDA,DATA,TAUT,TMMR
R-012;monday;B;65;;R-012_monday_B;AUDA,DATA,TAUT,TMMR
R-012;sunday;B;65;;R-012_sunday_B;AUDA,DATA,TAUT,TMMR
R-012;thursday;B;65;;R-012_thursday_B;AUDA,DATA,TAUT,TMMR
R-012;tuesday;B;65;;R-012_tuesday_B;AUDA,DATA,TAUT,TMMR
R-012;wednesday;B;65;;R-012_wednesday_B;AUDA,DATA,TAUT,TMMR
R-012;friday;C;65;;R-012_friday_C;AUDA,DATA,TAUT,TMMR
R-012;monday;C;65;;R-012_monday_C;AUDA,DATA,TAUT,TMMR
R-012;sunday;C;65;;R-012_sunday_C;AUDA,DATA,TAUT,TMMR
R-012;tuesday;C;65;;R-012_tuesday_C;AUDA,DATA,TAUT,TMMR
R-012;wednesday;C;65;;R-012_wednesday_C;AUDA,DATA,TAUT,TMMR
R-012;friday;D;65;;R-012_friday_D;AUDA,DATA,TAUT,TMMR
R-012;monday;D;65;;R-012_monday_D;AUDA,DATA,TAUT,TMMR
R-012;saturday;D;65;;R-012_saturday_D;AUDA,DATA,TAUT,TMMR
R-012;sunday;D;65;;R-012_sunday_D;AUDA,DATA,TAUT,TMMR
R-012;thursday;D;65;;R-012_thursday_D;AUDA,DATA,TAUT,TMMR
R-012;tuesday;D;65;;R-012_tuesday_D;AUDA,DATA,TAUT,TMMR
R-012;wednesday;D;65;;R-012_wednesday_D;AUDA,DATA,TAUT,TMMR
R-012;friday;E;65;;R-012_friday_E;AUDA,DATA,TAUT,TMMR
R-012;monday;E;65;;R-012_monday_E;AUDA,DATA,TAUT,TMMR
R-012;saturday;E;65;;R-012_saturday_E;AUDA,DATA,TAUT,TMMR
R-012;sunday;E;65;;R-012_sunday_E;AUDA,DATA,TAUT,TMMR
R-012;thursday;E;65;;R-012_thursday_E;AUDA,DATA,TAUT,TMMR
R-012;tuesday;E;65;;R-012_tuesday_E;AUDA,DATA,TAUT,TMMR
R-012;wednesday;E;65;;R-012_wednesday_E;AUDA,DATA,TAUT,TMMR
R-012;friday;F;65;;R-012_friday_F;AUDA,DATA,TAUT,TMMR
R-012;monday;F;65;;R-012_monday_F;AUDA,DATA,TAUT,TMMR
R-012;saturday;F;65;;R-012_saturday_F;AUDA,DATA,TAUT,TMMR
R-012;sunday;F;65;;R-012_sunday_F;AUDA,DATA,TAUT,TMMR
R-012;thursday;F;65;;R-012_thursday_F;AUDA,DATA,TAUT,TMMR
R-012;tuesday;F;65;;R-012_tuesday_F;AUDA,DATA,TAUT,TMMR
R-012;wednesday;F;65;;R-012_wednesday_F;AUDA,DATA,TAUT,TMMR
R-012;friday;G;65;;R-012_friday_G;AUDA,DATA,TAUT,TMMR
R-012;monday;G;65;;R-012_monday_G;AUDA,DATA,TAUT,TMMR
R-012;saturday;G;65;;R-012_saturday_G;AUDA,DATA,TAUT,TMMR
R-012;sunday;G;65;;R-012_sunday_G;AUDA,DATA,TAUT,TMMR
R-012;thursday;G;65;;R-012_thursday_G;AUDA,DATA,TAUT,TMMR
R-012;tuesday;G;65;;R-012_tuesday_G;AUDA,DATA,TAUT,TMMR
R-012;wednesday;G;65;;R-012_wednesday_G;AUDA,DATA,TAUT,TMMR
R-013;friday;A;25;;R-013_friday_A;AUDA,DATA,DELT,TMAN,TMSU
R-013;monday;A;25;;R-013_monday_A;AUDA,DATA,DELT,TMAN,TMSU
R-013;saturday;A;25;;R-013_saturday_A;AUDA,DATA,DELT,TMAN,TMSU
R-013;sunday;A;25;;R-013_sunday_A;AUDA,DATA,DELT,TMAN,TMSU
R-013;thursday;A;25;;R-013_thursday_A;AUDA,DATA,DELT,TMAN,TMSU
R-013;tuesday;A;25;;R-013_tuesday_A;AUDA,DATA,DELT,TMAN,TMSU
R-013;wednesday;A;25;;R-013_wednesday_A;AUDA,DATA,DELT,TMAN,TMSU
R-013;friday;B;25;;R-013_friday_B;AUDA,DATA,DELT,TMAN,TMSU
R-013;monday;B;25;;R-013_monday_B;AUDA,DATA,DELT,TMAN,TMSU
R-013;sunday;B;25;;R-013_sunday_B;AUDA,DATA,DELT,TMAN,TMSU
R-013;thursday;B;25;;R-013_thursday_B;AUDA,DATA,DELT,TMAN,TMSU
R-013;tuesday;B;25;;R-013_tuesday_B;AUDA,DATA,DELT,TMAN,TMSU
R-013;wednesday;B;25;;R-013_wednesday_B;AUDA,DATA,DELT,TMAN,TMSU
R-013;friday;C;25;;R-013_friday_C;AUDA,DATA,DELT,TMAN,TMSU
R-013;monday;C;25;;R-013_monday_C;AUDA,DATA,DELT,TMAN,TMSU
R-013;sunday;C;25;;R-013_sunday_C;AUDA,DATA,DELT,TMAN,TMSU
R-013;tuesday;C;25;;R-013_tuesday_C;AUDA,DATA,DELT,TMAN,TMSU
R-013;wednesday;C;25;;R-013_wednesday_C;AUDA,DATA,DELT,TMAN,TMSU
R-013;monday;D;25;;R-013_monday_D;AUDA,DATA,DELT,TMAN,TMSU
R-013;saturday;D;25;;R-013_saturday_D;AUDA,DATA,DELT,TMAN,TMSU
R-013;sunday;D;25;;R-013_sunday_D;AUDA,DATA,DELT,TMAN,TMSU
R-013;thursday;D;25;;R-013_thursday_D;AUDA,DATA,DELT,TMAN,TMSU
R-013;tuesday;D;25;;R-013_tuesday_D;AUDA,DATA,DELT,TMAN,TMSU
R-013;wednesday;D;25;;R-013_wednesday_D;AUDA,DATA,DELT,TMAN,TMSU
R-013;monday;E;25;;R-013_monday_E;AUDA,DATA,DELT,TMAN,TMSU
R-013;saturday;E;25;;R-013_saturday_E;AUDA,DATA,DELT,TMAN,TMSU
R-013;sunday;E;25;;R-013_sunday_E;AUDA,DATA,DELT,TMAN,TMSU
R-013;thursday;E;25;;R-013_thursday_E;AUDA,DATA,DELT,TMAN,TMSU
R-013;tuesday;E;25;;R-013_tuesday_E;AUDA,DATA,DELT,TMAN,TMSU
R-013;wednesday;E;25;;R-013_wednesday_E;AUDA,DATA,DELT,TMAN,TMSU
R-013;friday;F;25;;R-013_friday_F;AUDA,DATA,DELT,TMAN,TMSU
R-013;monday;F;25;;R-013_monday_F;AUDA,DATA,DELT,TMAN,TMSU
R-013;saturday;F;25;;R-013_saturday_F;AUDA,DATA,DELT,TMAN,TMSU
R-013;sunday;F;25;;R-013_sunday_F;AUDA,DATA,DELT,TMAN,TMSU
R-013;thursday;F;25;;R-013_thursday_F;AUDA,DATA,DELT,TMAN,TMSU
R-013;tuesday;F;25;;R-013_tuesday_F;AUDA,DATA,DELT,TMAN,TMSU
R-013;wednesday;F;25;;R-013_wednesday_F;AUDA,DATA,DELT,TMAN,TMSU
R-013;friday;G;25;;R-013_friday_G;AUDA,DATA,DELT,TMAN,TMSU
R-013;monday;G;25;;R-013_monday_G;AUDA,DATA,DELT,TMAN,TMSU
R-013;saturday;G;25;;R-013_saturday_G;AUDA,DATA,DELT,TMAN,TMSU
R-013;sunday;G;25;;R-013_sunday_G;AUDA,DATA,DELT,TMAN,TMSU
R-013;thursday;G;25;;R-013_thursday_G;AUDA,DATA,DELT,TMAN,TMSU
R-013;tuesday;G;25;;R-013_tuesday_G;AUDA,DATA,DELT,TMAN,TMSU
R-013;wednesday;G;25;;R-013_wednesday_G;AUDA,DATA,DELT,TMAN,TMSU
R-014;friday;A;25;;R-014_friday_A;AUDA,DATA,DELT,TMAN,TMSU
R-014;monday;A;25;;R-014_monday_A;AUDA,DATA,DELT,TMAN,TMSU
R-014;saturday;A;25;;R-014_saturday_A;AUDA,DATA,DELT,TMAN,TMSU
R-014;sunday;A;25;;R-014_sunday_A;AUDA,DATA,DELT,TMAN,TMSU
R-014;thursday;A;25;;R-014_thursday_A;AUDA,DATA,DELT,TMAN,TMSU
R-014;tuesday;A;25;;R-014_tuesday_A;AUDA,DATA,DELT,TMAN,TMSU
R-014;wednesday;A;25;;R-014_wednesday_A;AUDA,DATA,DELT,TMAN,TMSU
